trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN5288F2016919:2023-10-09T00:43:50Z,19:35:00,19:35:00,StopPoint:OCETGV INOUI-87223263,6,,1,0,
OCESN5288F2225792:2023-10-09T00:43:50Z,15:40:00,15:40:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5288F2225792:2023-10-09T00:43:50Z,16:17:00,16:20:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5288F2225792:2023-10-09T00:43:50Z,17:37:00,17:54:00,StopPoint:OCETGV INOUI-87393702,2,,0,0,
OCESN5288F2225792:2023-10-09T00:43:50Z,18:23:00,18:28:00,StopPoint:OCETGV INOUI-87111849,3,,0,0,
OCESN5288F2225792:2023-10-09T00:43:50Z,18:37:00,18:42:00,StopPoint:OCETGV INOUI-87271494,4,,0,0,
OCESN5288F2225792:2023-10-09T00:43:50Z,19:35:00,19:35:00,StopPoint:OCETGV INOUI-87223263,5,,1,0,
OCESN5288F2324004:2023-10-09T00:43:50Z,15:18:00,15:18:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5288F2324004:2023-10-09T00:43:50Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5288F2324004:2023-10-09T00:43:50Z,16:46:00,16:57:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN5288F2324004:2023-10-09T00:43:50Z,17:49:00,17:54:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5288F2324004:2023-10-09T00:43:50Z,18:23:00,18:28:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5288F2324004:2023-10-09T00:43:50Z,18:37:00,18:43:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5288F2324004:2023-10-09T00:43:50Z,19:35:00,19:35:00,StopPoint:OCETGV INOUI-87223263,6,,1,0,
OCESN5288F2406257:2023-10-09T00:43:50Z,15:18:00,15:18:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5288F2406257:2023-10-09T00:43:50Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5288F2406257:2023-10-09T00:43:50Z,16:46:00,16:57:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN5288F2406257:2023-10-09T00:43:50Z,17:49:00,17:54:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5288F2406257:2023-10-09T00:43:50Z,18:23:00,18:28:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5288F2406257:2023-10-09T00:43:50Z,18:37:00,18:43:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5288F2406257:2023-10-09T00:43:50Z,19:35:00,19:35:00,StopPoint:OCETGV INOUI-87223263,6,,1,0,
OCESN5288F2668159:2023-10-09T00:43:50Z,15:18:00,15:18:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5288F2668159:2023-10-09T00:43:50Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5288F2668159:2023-10-09T00:43:50Z,16:46:00,16:57:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN5288F2668159:2023-10-09T00:43:50Z,17:49:00,17:54:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5288F2668159:2023-10-09T00:43:50Z,18:23:00,18:28:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5288F2668159:2023-10-09T00:43:50Z,18:37:00,18:42:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5288F2668159:2023-10-09T00:43:50Z,19:35:00,19:35:00,StopPoint:OCETGV INOUI-87223263,6,,1,0,
OCESN5288F2668236:2023-10-13T00:46:55Z,15:18:00,15:18:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5288F2668236:2023-10-13T00:46:55Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5288F2668236:2023-10-13T00:46:55Z,16:46:00,16:57:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN5288F2668236:2023-10-13T00:46:55Z,17:47:00,17:54:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5288F2668236:2023-10-13T00:46:55Z,18:23:00,18:28:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5288F2668236:2023-10-13T00:46:55Z,18:37:00,18:42:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5288F2668236:2023-10-13T00:46:55Z,19:35:00,19:35:00,StopPoint:OCETGV INOUI-87223263,6,,1,0,
OCESN5288F2694122:2023-10-12T00:48:35Z,15:18:00,15:18:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5288F2694122:2023-10-12T00:48:35Z,15:59:00,16:02:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5288F2694122:2023-10-12T00:48:35Z,16:46:00,16:57:00,StopPoint:OCETGV INOUI-87396002,2,,0,0,
OCESN5288F2694122:2023-10-12T00:48:35Z,17:47:00,17:54:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5288F2694122:2023-10-12T00:48:35Z,18:23:00,18:28:00,StopPoint:OCETGV INOUI-87111849,4,,0,0,
OCESN5288F2694122:2023-10-12T00:48:35Z,18:37:00,18:42:00,StopPoint:OCETGV INOUI-87271494,5,,0,0,
OCESN5288F2694122:2023-10-12T00:48:35Z,19:35:00,19:35:00,StopPoint:OCETGV INOUI-87223263,6,,1,0,
OCESN5300F2082707:2023-10-10T00:42:10Z,04:51:00,04:51:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5300F2082707:2023-10-10T00:42:10Z,05:27:00,05:30:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5300F2082707:2023-10-10T00:42:10Z,05:50:00,05:53:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5300F2082707:2023-10-10T00:42:10Z,06:24:00,06:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5300F2082707:2023-10-10T00:42:10Z,07:18:00,07:26:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5300F2082707:2023-10-10T00:42:10Z,09:30:00,09:40:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN5300F2082707:2023-10-10T00:42:10Z,10:15:00,10:20:00,StopPoint:OCETGV INOUI-87763029,6,,0,0,
OCESN5300F2082707:2023-10-10T00:42:10Z,10:56:00,10:59:00,StopPoint:OCETGV INOUI-87703975,7,,0,0,
OCESN5300F2082707:2023-10-10T00:42:10Z,11:20:00,11:20:00,StopPoint:OCETGV INOUI-87688887,8,,1,0,
OCESN5300F2090367:2023-08-29T11:49:37Z,04:53:00,04:53:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5300F2090367:2023-08-29T11:49:37Z,05:30:00,05:33:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5300F2090367:2023-08-29T11:49:37Z,06:24:00,06:28:00,StopPoint:OCETGV INOUI-87571240,2,,0,0,
OCESN5300F2090367:2023-08-29T11:49:37Z,07:18:00,07:26:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5300F2090367:2023-08-29T11:49:37Z,09:30:00,09:39:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN5300F2090367:2023-08-29T11:49:37Z,10:15:00,10:20:00,StopPoint:OCETGV INOUI-87763029,5,,0,0,
OCESN5300F2090367:2023-08-29T11:49:37Z,10:56:00,10:59:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN5300F2090367:2023-08-29T11:49:37Z,11:20:00,11:20:00,StopPoint:OCETGV INOUI-87688887,7,,1,0,
OCESN5300F2254344:2023-08-29T11:49:37Z,04:53:00,04:53:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5300F2254344:2023-08-29T11:49:37Z,05:30:00,05:33:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5300F2254344:2023-08-29T11:49:37Z,06:24:00,06:28:00,StopPoint:OCETGV INOUI-87571240,2,,0,0,
OCESN5300F2254344:2023-08-29T11:49:37Z,07:18:00,07:26:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5300F2254344:2023-08-29T11:49:37Z,09:30:00,09:40:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN5300F2254344:2023-08-29T11:49:37Z,10:14:00,10:19:00,StopPoint:OCETGV INOUI-87763029,5,,0,0,
OCESN5300F2254344:2023-08-29T11:49:37Z,10:57:00,11:00:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN5300F2254344:2023-08-29T11:49:37Z,11:20:00,11:20:00,StopPoint:OCETGV INOUI-87688887,7,,1,0,
OCESN5300F2314225:2023-10-12T00:48:35Z,04:51:00,04:51:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5300F2314225:2023-10-12T00:48:35Z,05:27:00,05:30:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5300F2314225:2023-10-12T00:48:35Z,05:50:00,05:53:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5300F2314225:2023-10-12T00:48:35Z,06:24:00,06:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5300F2314225:2023-10-12T00:48:35Z,07:18:00,07:26:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5300F2314225:2023-10-12T00:48:35Z,09:24:00,09:40:00,StopPoint:OCETGV INOUI-87762906,5,,0,0,
OCESN5300F2314225:2023-10-12T00:48:35Z,10:11:00,10:20:00,StopPoint:OCETGV INOUI-87763029,6,,0,0,
OCESN5300F2314225:2023-10-12T00:48:35Z,10:56:00,10:59:00,StopPoint:OCETGV INOUI-87703975,7,,0,0,
OCESN5300F2314225:2023-10-12T00:48:35Z,11:20:00,11:20:00,StopPoint:OCETGV INOUI-87688887,8,,1,0,
OCESN5300F2396368:2023-08-29T11:49:37Z,04:53:00,04:53:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5300F2396368:2023-08-29T11:49:37Z,05:30:00,05:33:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5300F2396368:2023-08-29T11:49:37Z,06:24:00,06:28:00,StopPoint:OCETGV INOUI-87571240,2,,0,0,
OCESN5300F2396368:2023-08-29T11:49:37Z,07:18:00,07:26:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5300F2396368:2023-08-29T11:49:37Z,09:30:00,09:40:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN5300F2396368:2023-08-29T11:49:37Z,10:14:00,10:19:00,StopPoint:OCETGV INOUI-87763029,5,,0,0,
OCESN5300F2396368:2023-08-29T11:49:37Z,10:57:00,11:00:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN5300F2396368:2023-08-29T11:49:37Z,11:20:00,11:20:00,StopPoint:OCETGV INOUI-87688887,7,,1,0,
OCESN5300F2397066:2023-08-29T11:49:37Z,04:53:00,04:53:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5300F2397066:2023-08-29T11:49:37Z,05:30:00,05:33:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5300F2397066:2023-08-29T11:49:37Z,06:24:00,06:28:00,StopPoint:OCETGV INOUI-87571240,2,,0,0,
OCESN5300F2397066:2023-08-29T11:49:37Z,07:18:00,07:26:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5300F2397066:2023-08-29T11:49:37Z,09:30:00,09:40:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN5300F2397066:2023-08-29T11:49:37Z,10:15:00,10:20:00,StopPoint:OCETGV INOUI-87763029,5,,0,0,
OCESN5300F2397066:2023-08-29T11:49:37Z,10:56:00,10:59:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN5300F2397066:2023-08-29T11:49:37Z,11:20:00,11:20:00,StopPoint:OCETGV INOUI-87688887,7,,1,0,
OCESN5300F2397067:2023-10-13T00:46:55Z,04:53:00,04:53:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5300F2397067:2023-10-13T00:46:55Z,05:30:00,05:33:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5300F2397067:2023-10-13T00:46:55Z,06:24:00,06:28:00,StopPoint:OCETGV INOUI-87571240,2,,0,0,
OCESN5300F2397067:2023-10-13T00:46:55Z,07:18:00,07:26:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5300F2397067:2023-10-13T00:46:55Z,09:30:00,09:40:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN5300F2397067:2023-10-13T00:46:55Z,10:15:00,10:20:00,StopPoint:OCETGV INOUI-87763029,5,,0,0,
OCESN5300F2397067:2023-10-13T00:46:55Z,10:56:00,10:59:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN5300F2397067:2023-10-13T00:46:55Z,11:20:00,11:20:00,StopPoint:OCETGV INOUI-87688887,7,,1,0,
OCESN5300F2692176:2023-10-12T00:48:35Z,04:53:00,04:53:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5300F2692176:2023-10-12T00:48:35Z,05:30:00,05:33:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5300F2692176:2023-10-12T00:48:35Z,06:24:00,06:28:00,StopPoint:OCETGV INOUI-87571240,2,,0,0,
OCESN5300F2692176:2023-10-12T00:48:35Z,07:18:00,07:26:00,StopPoint:OCETGV INOUI-87393702,3,,0,0,
OCESN5300F2692176:2023-10-12T00:48:35Z,09:30:00,09:40:00,StopPoint:OCETGV INOUI-87723197,4,,0,0,
OCESN5300F2692176:2023-10-12T00:48:35Z,10:15:00,10:20:00,StopPoint:OCETGV INOUI-87763029,5,,0,0,
OCESN5300F2692176:2023-10-12T00:48:35Z,10:56:00,10:59:00,StopPoint:OCETGV INOUI-87703975,6,,0,0,
OCESN5300F2692176:2023-10-12T00:48:35Z,11:20:00,11:20:00,StopPoint:OCETGV INOUI-87688887,7,,1,0,
OCESN5306F1964028:2023-10-10T00:42:10Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5306F1964028:2023-10-10T00:42:10Z,13:24:00,13:27:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5306F1964028:2023-10-10T00:42:10Z,13:47:00,13:50:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5306F1964028:2023-10-10T00:42:10Z,14:24:00,14:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5306F1964028:2023-10-10T00:42:10Z,15:18:00,15:26:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5306F1964028:2023-10-10T00:42:10Z,17:30:00,17:40:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN5306F1964028:2023-10-10T00:42:10Z,17:49:00,17:49:00,StopPoint:OCETGV INOUI-87722025,6,,1,0,
OCESN5306F2049841:2023-08-29T11:49:37Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5306F2049841:2023-08-29T11:49:37Z,13:24:00,13:27:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5306F2049841:2023-08-29T11:49:37Z,13:47:00,13:50:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5306F2049841:2023-08-29T11:49:37Z,14:24:00,14:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5306F2049841:2023-08-29T11:49:37Z,15:22:00,15:26:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5306F2049841:2023-08-29T11:49:37Z,17:30:00,17:40:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN5306F2049841:2023-08-29T11:49:37Z,17:49:00,17:49:00,StopPoint:OCETGV INOUI-87722025,6,,1,0,
OCESN5306F2099768:2023-08-29T11:49:37Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5306F2099768:2023-08-29T11:49:37Z,13:24:00,13:27:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5306F2099768:2023-08-29T11:49:37Z,13:47:00,13:50:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5306F2099768:2023-08-29T11:49:37Z,14:24:00,14:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5306F2099768:2023-08-29T11:49:37Z,15:22:00,15:26:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5306F2099768:2023-08-29T11:49:37Z,17:30:00,17:40:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN5306F2099768:2023-08-29T11:49:37Z,18:15:00,18:20:00,StopPoint:OCETGV INOUI-87763029,6,,0,0,
OCESN5306F2099768:2023-08-29T11:49:37Z,18:52:00,18:55:00,StopPoint:OCETGV INOUI-87318964,7,,0,0,
OCESN5306F2099768:2023-08-29T11:49:37Z,19:24:00,19:24:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN5306F2132858:2023-08-29T11:49:37Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5306F2132858:2023-08-29T11:49:37Z,13:24:00,13:27:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5306F2132858:2023-08-29T11:49:37Z,13:47:00,13:50:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5306F2132858:2023-08-29T11:49:37Z,14:24:00,14:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5306F2132858:2023-08-29T11:49:37Z,15:22:00,15:26:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5306F2132858:2023-08-29T11:49:37Z,17:30:00,17:40:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN5306F2132858:2023-08-29T11:49:37Z,17:49:00,17:49:00,StopPoint:OCETGV INOUI-87722025,6,,1,0,
OCESN5306F2183944:2023-10-12T00:48:35Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5306F2183944:2023-10-12T00:48:35Z,13:24:00,13:27:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5306F2183944:2023-10-12T00:48:35Z,13:47:00,13:50:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5306F2183944:2023-10-12T00:48:35Z,14:24:00,14:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5306F2183944:2023-10-12T00:48:35Z,15:18:00,15:24:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5306F2183944:2023-10-12T00:48:35Z,17:30:00,17:40:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN5306F2183944:2023-10-12T00:48:35Z,18:15:00,18:20:00,StopPoint:OCETGV INOUI-87763029,6,,0,0,
OCESN5306F2183944:2023-10-12T00:48:35Z,18:52:00,18:55:00,StopPoint:OCETGV INOUI-87318964,7,,0,0,
OCESN5306F2183944:2023-10-12T00:48:35Z,19:24:00,19:24:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN5306F2277189:2023-10-13T00:46:55Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5306F2277189:2023-10-13T00:46:55Z,13:24:00,13:27:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5306F2277189:2023-10-13T00:46:55Z,13:47:00,13:50:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5306F2277189:2023-10-13T00:46:55Z,14:24:00,14:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5306F2277189:2023-10-13T00:46:55Z,15:18:00,15:24:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5306F2277189:2023-10-13T00:46:55Z,17:30:00,17:40:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN5306F2277189:2023-10-13T00:46:55Z,17:49:00,17:49:00,StopPoint:OCETGV INOUI-87722025,6,,1,0,
OCESN5306F2328713:2023-10-12T00:48:35Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5306F2328713:2023-10-12T00:48:35Z,13:24:00,13:27:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5306F2328713:2023-10-12T00:48:35Z,13:47:00,13:50:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5306F2328713:2023-10-12T00:48:35Z,14:24:00,14:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5306F2328713:2023-10-12T00:48:35Z,15:18:00,15:26:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5306F2328713:2023-10-12T00:48:35Z,17:40:00,17:40:00,StopPoint:OCETGV INOUI-87722025,5,,1,0,
OCESN5306F2404062:2023-08-29T11:49:37Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5306F2404062:2023-08-29T11:49:37Z,13:24:00,13:27:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5306F2404062:2023-08-29T11:49:37Z,13:47:00,13:50:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5306F2404062:2023-08-29T11:49:37Z,14:24:00,14:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5306F2404062:2023-08-29T11:49:37Z,15:22:00,15:26:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5306F2404062:2023-08-29T11:49:37Z,17:30:00,17:40:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN5306F2404062:2023-08-29T11:49:37Z,18:13:00,18:18:00,StopPoint:OCETGV INOUI-87763029,6,,0,0,
OCESN5306F2404062:2023-08-29T11:49:37Z,18:52:00,18:55:00,StopPoint:OCETGV INOUI-87318964,7,,0,0,
OCESN5306F2404062:2023-08-29T11:49:37Z,19:24:00,19:24:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN5306F2420561:2023-08-29T11:49:37Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5306F2420561:2023-08-29T11:49:37Z,13:24:00,13:27:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5306F2420561:2023-08-29T11:49:37Z,13:47:00,13:50:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5306F2420561:2023-08-29T11:49:37Z,14:24:00,14:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5306F2420561:2023-08-29T11:49:37Z,15:22:00,15:26:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5306F2420561:2023-08-29T11:49:37Z,17:30:00,17:30:00,StopPoint:OCETGV INOUI-87723197,5,,1,0,
OCESN5306F2542383:2023-09-02T00:39:40Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5306F2542383:2023-09-02T00:39:40Z,13:24:00,13:27:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5306F2542383:2023-09-02T00:39:40Z,13:47:00,13:50:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5306F2542383:2023-09-02T00:39:40Z,14:24:00,14:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5306F2542383:2023-09-02T00:39:40Z,15:18:00,15:26:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5306F2542383:2023-09-02T00:39:40Z,17:30:00,17:40:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN5306F2542383:2023-09-02T00:39:40Z,17:49:00,17:49:00,StopPoint:OCETGV INOUI-87722025,6,,1,0,
OCESN5306F2692174:2023-10-12T00:48:35Z,12:44:00,12:44:00,StopPoint:OCETGV INOUI-87481002,0,,0,1,
OCESN5306F2692174:2023-10-12T00:48:35Z,13:24:00,13:27:00,StopPoint:OCETGV INOUI-87484006,1,,0,0,
OCESN5306F2692174:2023-10-12T00:48:35Z,13:47:00,13:50:00,StopPoint:OCETGV INOUI-87487603,2,,0,0,
OCESN5306F2692174:2023-10-12T00:48:35Z,14:24:00,14:28:00,StopPoint:OCETGV INOUI-87571240,3,,0,0,
OCESN5306F2692174:2023-10-12T00:48:35Z,15:18:00,15:24:00,StopPoint:OCETGV INOUI-87393702,4,,0,0,
OCESN5306F2692174:2023-10-12T00:48:35Z,17:30:00,17:40:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN5306F2692174:2023-10-12T00:48:35Z,18:15:00,18:20:00,StopPoint:OCETGV INOUI-87763029,6,,0,0,
OCESN5306F2692174:2023-10-12T00:48:35Z,18:52:00,18:55:00,StopPoint:OCETGV INOUI-87318964,7,,0,0,
OCESN5306F2692174:2023-10-12T00:48:35Z,19:24:00,19:24:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN5316F2173484:2023-10-13T00:46:55Z,15:41:00,15:41:00,StopPoint:OCETGV INOUI-87413013,0,,0,1,
OCESN5316F2173484:2023-10-13T00:46:55Z,16:34:00,16:39:00,StopPoint:OCETGV INOUI-87411017,1,,0,0,
OCESN5316F2173484:2023-10-13T00:46:55Z,17:29:00,17:32:00,StopPoint:OCETGV INOUI-87381509,2,,0,0,
OCESN5316F2173484:2023-10-13T00:46:55Z,18:08:00,18:11:00,StopPoint:OCETGV INOUI-87393009,3,,0,0,
OCESN5316F2173484:2023-10-13T00:46:55Z,18:25:00,18:28:00,StopPoint:OCETGV INOUI-87393579,4,,0,0,
OCESN5316F2173484:2023-10-13T00:46:55Z,20:31:00,20:38:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN5316F2173484:2023-10-13T00:46:55Z,21:12:00,21:16:00,StopPoint:OCETGV INOUI-87763029,6,,0,0,
OCESN5316F2173484:2023-10-13T00:46:55Z,21:52:00,21:55:00,StopPoint:OCETGV INOUI-87318964,7,,0,0,
OCESN5316F2173484:2023-10-13T00:46:55Z,22:24:00,22:24:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN5316F2186894:2023-08-29T11:49:37Z,15:41:00,15:41:00,StopPoint:OCETGV INOUI-87413013,0,,0,1,
OCESN5316F2186894:2023-08-29T11:49:37Z,16:34:00,16:39:00,StopPoint:OCETGV INOUI-87411017,1,,0,0,
OCESN5316F2186894:2023-08-29T11:49:37Z,17:29:00,17:32:00,StopPoint:OCETGV INOUI-87381509,2,,0,0,
OCESN5316F2186894:2023-08-29T11:49:37Z,18:08:00,18:11:00,StopPoint:OCETGV INOUI-87393009,3,,0,0,
OCESN5316F2186894:2023-08-29T11:49:37Z,18:25:00,18:28:00,StopPoint:OCETGV INOUI-87393579,4,,0,0,
OCESN5316F2186894:2023-08-29T11:49:37Z,20:31:00,20:38:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN5316F2186894:2023-08-29T11:49:37Z,21:12:00,21:16:00,StopPoint:OCETGV INOUI-87763029,6,,0,0,
OCESN5316F2186894:2023-08-29T11:49:37Z,21:52:00,21:55:00,StopPoint:OCETGV INOUI-87318964,7,,0,0,
OCESN5316F2186894:2023-08-29T11:49:37Z,22:24:00,22:24:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN5316F2207743:2023-09-27T00:39:01Z,15:41:00,15:41:00,StopPoint:OCETGV INOUI-87413013,0,,0,1,
OCESN5316F2207743:2023-09-27T00:39:01Z,16:34:00,16:39:00,StopPoint:OCETGV INOUI-87411017,1,,0,0,
